Latitude,Longitude
37.824570051313,-122.2906398877
37.7972411,-122.2728657
37.818730044094,-122.27118993284
37.7791707,-122.2133331
37.798270027991,-122.25820988522
37.813000049355,-122.27106990398
37.7921407,-122.2514854
37.7921407,-122.2514854
37.822470049291,-122.26624989056
37.802290030663,-122.28131988192
37.780330031077,-122.23362995416
37.826360048645,-122.25881992013
37.81536,-122.27015
37.81542003053,-122.27023992793
37.818220047196,-122.26739988768
37.81542003053,-122.27023992793
37.81765003587,-122.28553991871
37.7921407,-122.2514854
37.826740042226,-122.26676990384
37.7722695,-122.2205966
37.82026003479,-122.29221987645
37.790600041761,-122.24801992171
37.818220047196,-122.26739988768
37.819650041787,-122.27095993341
37.7856814,-122.24129715468
37.8232014,-122.3001058
37.7921407,-122.2514854
37.768059019121,-122.2248150418
37.8129958,-122.2746758
37.7650653,-122.1784068
37.779330028118,-122.24256992445
37.7994386,-122.2628791
37.81876,-122.25402
37.8065705,-122.2771979
37.803520033045,-122.292749948
37.7972411,-122.2728657
37.814990038897,-122.27212987946
37.843299122513,-122.28261358115
37.733330059672,-122.17519987476
37.7334415,-122.1782639
37.767174,-122.215438
37.836430025211,-122.26774991596
37.819850033997,-122.25412991003
37.821005704082,-122.25471955102
37.824600058526,-122.26566994668
37.772960033162,-122.21613993971
37.822211836735,-122.26426179592
37.821980043232,-122.26417989575
37.8129958,-122.2746758
37.7921407,-122.2514854
37.843147,-122.2571661
37.804720028213,-122.29232993084
37.731758997651,-122.17396899228
37.824570051313,-122.2906398877
37.825080048211,-122.26958991134
37.81542003053,-122.27023992793
37.772501,-122.218058
37.793708243918,-122.26132355657
37.7921407,-122.2514854
37.814680034208,-122.27031989129
37.805626760817,-122.30286976224
37.816470031541,-122.26983994351
37.752150030691,-122.19535994446
37.823990023613,-122.27253992216
37.786880027404,-122.24388990656
37.797843017857,-122.26379776786
37.8372721,-122.2623213
37.821660022168,-122.29113995204
37.81774005751,-122.27562991077
37.81542003053,-122.27023992793
37.789190038009,-122.24811991781
37.823010053403,-122.26202993759
37.76879145,-122.21912465056
37.768059019121,-122.2248150418
37.764790024499,-122.21808990567
37.749760056729,-122.19235989367
37.7680722,-122.2210434
37.816020049069,-122.29560993719
37.7921407,-122.2514854
37.825080048211,-122.26958991134
37.839500022977,-122.26439992071
37.776780043625,-122.22729994088
37.7921407,-122.2514854
37.7921407,-122.2514854
37.87276004342,-122.29689991209
37.727937071875,-122.18607710781
37.771437,-122.230091
37.7921407,-122.2514854
37.7917467,-122.26371620724
37.82244,-122.26627
37.811960777778,-122.29914617778
37.821980043232,-122.26417989575
37.7921407,-122.2514854
37.8108208,-122.2626986
37.7921407,-122.2514854
37.752150030691,-122.19535994446
37.82244,-122.26627
37.8220255,-122.261826
37.821980043232,-122.26417989575
37.82220002628,-122.2652199223
37.802290030663,-122.28131988192
37.802290030663,-122.28131988192
37.73292590385,-122.18073453504
37.729478,-122.180412
37.8105938,-122.2910108
37.825940031477,-122.28225991236
37.814250042576,-122.2723198972
37.752530024272,-122.19579991055
37.753677,-122.190243
37.7921407,-122.2514854
37.823010053403,-122.26202993759
37.824400024407,-122.26839993255
37.7921407,-122.2514854
37.800020043645,-122.25509994768
37.822470049291,-122.26624989056
37.799840492545,-122.25633397018
37.779330028118,-122.24256992445
37.821980043232,-122.26417989575
37.818710053255,-122.29348990242
37.816020049069,-122.29560993719
37.790170050128,-122.26002993167
37.766360038783,-122.21212995342
37.820958346939,-122.26753481633
37.836430025211,-122.26774991596
37.824600058526,-122.26566994668
37.7972411,-122.2728657
37.821000031112,-122.28984989332
37.7921407,-122.2514854
37.81463,-122.2703
37.81542003053,-122.27023992793
37.756810033581,-122.20077993451
37.798270027991,-122.25820988522
37.751200025785,-122.1941199257
37.772185633592,-122.22590577569
37.8011607,-122.2829743
37.7921407,-122.2514854
37.7688033,-122.2073943
37.800240026694,-122.28263994785
37.82220002628,-122.2652199223
37.74706535,-122.19065205277
37.767080044265,-122.21291994779
37.82220002628,-122.2652199223
37.803116773403,-122.2841061147
37.756810033581,-122.20077993451
37.802290030663,-122.28131988192
37.81464005253,-122.29674987602
37.768170026954,-122.21418988994
37.82220002628,-122.2652199223
37.754430034084,-122.17784989727
37.822600229348,-122.26716041628
37.802290030663,-122.28131988192
37.833020057451,-122.26341990859
37.825940031477,-122.28225991236
37.7959138,-122.2574874
37.833570036028,-122.26744992764
37.797243,-122.263706
37.78378,-122.23865
37.7972411,-122.2728657
37.822390044025,-122.25991987729
37.8108208,-122.2626986
37.8108208,-122.2626986
37.825940031477,-122.28225991236
37.797627833333,-122.28467795833
37.772960033162,-122.21613993971
37.82220002628,-122.2652199223
37.82755,-122.28465
37.821980043232,-122.26417989575
37.806067000053,-122.27243900405
37.797627833333,-122.28467795833
37.80302005252,-122.28847995507
37.822820035658,-122.29024987774
37.813260055991,-122.27254989663
37.824600058526,-122.26566994668
37.795060052441,-122.25478990108
37.7921407,-122.2514854
37.837190054281,-122.26869992086
37.806660061612,-122.27711987788
37.81818,-122.26741
37.799840042274,-122.25558995374
37.796384166667,-122.280518125
37.8108208,-122.2626986
37.779186,-122.242721
37.812480036082,-122.27277989605
37.787486,-122.244808
37.7688033,-122.2073943
37.826360048645,-122.25881992013
37.7921407,-122.2514854
37.7921407,-122.2514854
37.822820035658,-122.29024987774
37.798270027991,-122.25820988522
37.78172004399,-122.20320993206
37.786450035771,-122.24100988463
37.79876205,-122.25821271275
37.82220002628,-122.2652199223
37.802290030663,-122.28131988192
37.802290030663,-122.28131988192
37.765820034671,-122.21144992961
37.783610037427,-122.23870989039
37.767979,-122.214131
37.81542003053,-122.27023992793
37.8108208,-122.2626986
37.802290030663,-122.28131988192
37.802290030663,-122.28131988192
37.778050027684,-122.2302798751
37.783740040745,-122.23862992704
37.8033798,-122.2907312
37.8025967,-122.2824617
37.783791437521,-122.24328254167
37.809300025836,-122.27550988192
37.794281166667,-122.27587570833
37.755150039566,-122.19888989916
37.776446526927,-122.23195354616
37.820388122449,-122.25494030612
37.798025,-122.272283
37.828060024338,-122.25783990801
37.77193002299,-122.22347988851
37.7921407,-122.2514854
37.802290030663,-122.28131988192
37.802290030663,-122.28131988192
37.7680722,-122.2210434
37.7722695,-122.2205966
37.824570051313,-122.2906398877
37.813260055991,-122.27254989663
37.8108208,-122.2626986
37.76993,-122.21339
37.7856814,-122.24129715468
37.803790056055,-122.29407990458
37.825150037103,-122.27803987557
37.82093155102,-122.28942826531
37.802290030663,-122.28131988192
37.768380035538,-122.22012989326
37.783610037427,-122.23870989039
37.786880027404,-122.24388990656
37.798600023519,-122.27474989475
37.756810033581,-122.20077993451
37.7642800276,-122.20963994144
37.768170026954,-122.21418988994
37.812350032764,-122.27508994857
37.7673911,-122.2214367
37.752530024272,-122.19579991055
37.802290030663,-122.28131988192
37.8129958,-122.2746758
37.811470058659,-122.26220989705
37.812350032764,-122.27508994857
37.813330044883,-122.27442995751
37.799490055907,-122.2741898998
37.826445,-122.258667
37.8372721,-122.2623213
37.81542003053,-122.27023992793
37.8220255,-122.261826
37.798160057421,-122.2750399086
37.739180041356,-122.17975988154
37.821980043232,-122.26417989575
37.813800060104,-122.27059993067
37.802290030663,-122.28131988192
37.778050027684,-122.2302798751
37.81542003053,-122.27023992793
37.81542003053,-122.27023992793
37.811662959184,-122.27361361225
37.802860041988,-122.29699990819
37.822640034288,-122.30041989232
37.779186,-122.242721
37.821980043232,-122.26417989575
37.8227363,-122.26550250755
37.824570051313,-122.2906398877
37.820388122449,-122.25494030612
37.790170050128,-122.26002993167
37.7921407,-122.2514854
37.819280022671,-122.29438995118
37.7972411,-122.2728657
37.795790032389,-122.26908993082
37.778050027684,-122.2302798751
37.7921407,-122.2514854
37.798160057421,-122.2750399086
37.803081724317,-122.27636218062
37.825080048211,-122.26958991134
37.822820035658,-122.29024987774
37.8052283,-122.2802435
37.8011607,-122.2829743
37.7921407,-122.2514854
37.798672417792,-122.28959139694
37.815650029953,-122.27196995275
37.818710053255,-122.29348990242
37.732419853493,-122.18088786187
37.800680034701,-122.27937989043
37.805500048122,-122.27853993991
37.797353,-122.270993
37.7823976,-122.229922
37.801850022656,-122.28549993703
37.768059019121,-122.2248150418
37.801740052086,-122.27994994367
37.8424963,-122.2833663
37.816190034065,-122.25231992186
37.802290030663,-122.28131988192
37.786290025239,-122.24283990555
37.797130047249,-122.27267989995
37.7972411,-122.2728657
37.7885758,-122.2528341
37.793980044217,-122.26581989893
37.756810033581,-122.20077993451
37.82164,-122.29113
37.8006532,-122.2836868
